State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
ME,ME,2018,January,Natural & semi-synthetic opioids (T40.2),75,75,100,0,Underreported due to incomplete data.
ME,ME,2018,February,Natural & semi-synthetic opioids (T40.2),75,76,100,0,Underreported due to incomplete data.
ME,ME,2018,March,Natural & semi-synthetic opioids (T40.2),74,75,100,0,Underreported due to incomplete data.
ME,ME,2018,April,Natural & semi-synthetic opioids (T40.2),71,72,100,0,Underreported due to incomplete data.
ME,ME,2018,May,Natural & semi-synthetic opioids (T40.2),71,71,100,0,Underreported due to incomplete data.
ME,ME,2018,June,Natural & semi-synthetic opioids (T40.2),75,76,100,0,Underreported due to incomplete data.
ME,ME,2015,January,Number of Deaths,"13,627",,100,0.0587069787921039,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,February,Number of Deaths,"13,845",,100,0.0433369447453954,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,March,Number of Deaths,"13,901",,100,0.0287749082799799,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,April,Number of Deaths,"13,993",,100,0.0214392910741085,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,May,Number of Deaths,"14,023",,100,0.014262283391571,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,June,Number of Deaths,"14,016",,100,0.0142694063926941,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,July,Number of Deaths,"14,052",,100,0.0142328494164532,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,August,Number of Deaths,"14,179",,100,0.0141053670921786,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,September,Number of Deaths,"14,296",,100,0.00699496362618914,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,October,Number of Deaths,"14,368",,100,0.00695991091314031,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,November,Number of Deaths,"14,367",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,December,Number of Deaths,"14,324",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,January,Number of Deaths,"14,129",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,February,Number of Deaths,"13,952",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,March,Number of Deaths,"13,897",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,April,Number of Deaths,"13,868",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,May,Number of Deaths,"13,964",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,June,Number of Deaths,"14,059",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,July,Number of Deaths,"14,044",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,August,Number of Deaths,"14,005",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,September,Number of Deaths,"13,937",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,October,Number of Deaths,"13,923",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,November,Number of Deaths,"13,983",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,December,Number of Deaths,"14,069",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,January,Number of Deaths,"14,136",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,February,Number of Deaths,"14,224",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,March,Number of Deaths,"14,326",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,April,Number of Deaths,"14,445",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,May,Number of Deaths,"14,342",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,June,Number of Deaths,"14,362",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,July,Number of Deaths,"14,325",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,August,Number of Deaths,"14,391",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,September,Number of Deaths,"14,479",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,October,Number of Deaths,"14,467",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,November,Number of Deaths,"14,491",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,December,Number of Deaths,"14,513",,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2018,January,Number of Deaths,"14,604",,100,0,Underreported due to incomplete data.
ME,ME,2018,February,Number of Deaths,"14,640",,100,0,Underreported due to incomplete data.
ME,ME,2018,March,Number of Deaths,"14,551",,100,0,Underreported due to incomplete data.
ME,ME,2018,April,Number of Deaths,"14,507",,100,0,Underreported due to incomplete data.
ME,ME,2018,May,Number of Deaths,"14,474",,100,0,Underreported due to incomplete data.
ME,ME,2018,June,Number of Deaths,"14,443",,100,0,Underreported due to incomplete data.
ME,ME,2015,January,Number of Drug Overdose Deaths,213,216,100,0.0587069787921039,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,February,Number of Drug Overdose Deaths,218,221,100,0.0433369447453954,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,March,Number of Drug Overdose Deaths,230,232,100,0.0287749082799799,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,April,Number of Drug Overdose Deaths,243,245,100,0.0214392910741085,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,May,Number of Drug Overdose Deaths,239,241,100,0.014262283391571,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,June,Number of Drug Overdose Deaths,238,240,100,0.0142694063926941,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,July,Number of Drug Overdose Deaths,253,255,100,0.0142328494164532,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,August,Number of Drug Overdose Deaths,245,247,100,0.0141053670921786,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,September,Number of Drug Overdose Deaths,258,260,100,0.00699496362618914,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,October,Number of Drug Overdose Deaths,265,267,100,0.00695991091314031,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,November,Number of Drug Overdose Deaths,271,272,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2015,December,Number of Drug Overdose Deaths,267,268,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,January,Number of Drug Overdose Deaths,270,271,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,February,Number of Drug Overdose Deaths,271,272,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,March,Number of Drug Overdose Deaths,279,280,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,April,Number of Drug Overdose Deaths,290,292,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,May,Number of Drug Overdose Deaths,303,305,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,June,Number of Drug Overdose Deaths,327,329,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,July,Number of Drug Overdose Deaths,334,336,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,August,Number of Drug Overdose Deaths,345,347,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,September,Number of Drug Overdose Deaths,342,344,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,October,Number of Drug Overdose Deaths,337,339,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,November,Number of Drug Overdose Deaths,341,343,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2016,December,Number of Drug Overdose Deaths,357,359,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,January,Number of Drug Overdose Deaths,368,370,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,February,Number of Drug Overdose Deaths,366,368,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,March,Number of Drug Overdose Deaths,368,370,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,April,Number of Drug Overdose Deaths,375,377,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,May,Number of Drug Overdose Deaths,369,371,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,June,Number of Drug Overdose Deaths,356,358,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,July,Number of Drug Overdose Deaths,355,357,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,August,Number of Drug Overdose Deaths,362,364,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,September,Number of Drug Overdose Deaths,376,378,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,October,Number of Drug Overdose Deaths,394,396,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,November,Number of Drug Overdose Deaths,396,398,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2017,December,Number of Drug Overdose Deaths,409,411,100,0,Numbers may differ from published reports using final data. See Technical Notes.
ME,ME,2018,January,Number of Drug Overdose Deaths,408,407,100,0,Underreported due to incomplete data.
ME,ME,2018,February,Number of Drug Overdose Deaths,411,411,100,0,Underreported due to incomplete data.
ME,ME,2018,March,Number of Drug Overdose Deaths,410,410,100,0,Underreported due to incomplete data.
ME,ME,2018,April,Number of Drug Overdose Deaths,404,404,100,0,Underreported due to incomplete data.
